date,fiscal_year,fiscal_month,scenario,holding_id,company_id,cost_center_id,country_code,cash_currency,cash_amount
2022-08-31,2022,8,PRE,HOLD01,C006,C006_AD3,DE,EUR,1106068.87
2022-08-31,2022,8,PRE,HOLD01,C006,C006_CO1,DE,EUR,1106068.87
2022-08-31,2022,8,PRE,HOLD01,C006,C006_CO2,DE,EUR,1106068.87
2022-08-31,2022,8,PRE,HOLD01,C006,C006_CO3,DE,EUR,1106068.87
2022-08-31,2022,8,POST,HOLD01,C006,C006_OP1,DE,EUR,1317031.12
2022-08-31,2022,8,POST,HOLD01,C006,C006_OP2,DE,EUR,1317031.12
2022-08-31,2022,8,POST,HOLD01,C006,C006_OP3,DE,EUR,1317031.12
2022-08-31,2022,8,POST,HOLD01,C006,C006_AD1,DE,EUR,1317031.12
2022-08-31,2022,8,POST,HOLD01,C006,C006_AD2,DE,EUR,1317031.12
2022-08-31,2022,8,POST,HOLD01,C006,C006_AD3,DE,EUR,1317031.12
2022-08-31,2022,8,POST,HOLD01,C006,C006_CO1,DE,EUR,1317031.12
2022-08-31,2022,8,POST,HOLD01,C006,C006_CO2,DE,EUR,1317031.12
2022-08-31,2022,8,POST,HOLD01,C006,C006_CO3,DE,EUR,1317031.12
2022-09-30,2022,9,PRE,HOLD01,C006,C006_OP1,DE,EUR,1106068.87
2022-09-30,2022,9,PRE,HOLD01,C006,C006_OP2,DE,EUR,1106068.87
2022-09-30,2022,9,PRE,HOLD01,C006,C006_OP3,DE,EUR,1106068.87
2022-09-30,2022,9,PRE,HOLD01,C006,C006_AD1,DE,EUR,1106068.87
2022-09-30,2022,9,PRE,HOLD01,C006,C006_AD2,DE,EUR,1106068.87
2022-09-30,2022,9,PRE,HOLD01,C006,C006_AD3,DE,EUR,1106068.87
2022-09-30,2022,9,PRE,HOLD01,C006,C006_CO1,DE,EUR,1106068.87
2022-09-30,2022,9,PRE,HOLD01,C006,C006_CO2,DE,EUR,1106068.87
2022-09-30,2022,9,PRE,HOLD01,C006,C006_CO3,DE,EUR,1106068.87
2022-09-30,2022,9,POST,HOLD01,C006,C006_OP1,DE,EUR,1266266.09
2022-09-30,2022,9,POST,HOLD01,C006,C006_OP2,DE,EUR,1266266.09
2022-09-30,2022,9,POST,HOLD01,C006,C006_OP3,DE,EUR,1266266.09
2022-09-30,2022,9,POST,HOLD01,C006,C006_AD1,DE,EUR,1266266.09
2022-09-30,2022,9,POST,HOLD01,C006,C006_AD2,DE,EUR,1266266.09
2022-09-30,2022,9,POST,HOLD01,C006,C006_AD3,DE,EUR,1266266.09
2022-09-30,2022,9,POST,HOLD01,C006,C006_CO1,DE,EUR,1266266.09
2022-09-30,2022,9,POST,HOLD01,C006,C006_CO2,DE,EUR,1266266.09
2022-09-30,2022,9,POST,HOLD01,C006,C006_CO3,DE,EUR,1266266.09
2022-10-31,2022,10,PRE,HOLD01,C006,C006_OP1,DE,EUR,1106068.87
2022-10-31,2022,10,PRE,HOLD01,C006,C006_OP2,DE,EUR,1106068.87
2022-10-31,2022,10,PRE,HOLD01,C006,C006_OP3,DE,EUR,1106068.87
2022-10-31,2022,10,PRE,HOLD01,C006,C006_AD1,DE,EUR,1106068.87
2022-10-31,2022,10,PRE,HOLD01,C006,C006_AD2,DE,EUR,1106068.87
2022-10-31,2022,10,PRE,HOLD01,C006,C006_AD3,DE,EUR,1106068.87
2022-10-31,2022,10,PRE,HOLD01,C006,C006_CO1,DE,EUR,1106068.87
2022-10-31,2022,10,PRE,HOLD01,C006,C006_CO2,DE,EUR,1106068.87
2022-10-31,2022,10,PRE,HOLD01,C006,C006_CO3,DE,EUR,1106068.87
2022-10-31,2022,10,POST,HOLD01,C006,C006_OP1,DE,EUR,1183014.57
2022-10-31,2022,10,POST,HOLD01,C006,C006_OP2,DE,EUR,1183014.57
2022-10-31,2022,10,POST,HOLD01,C006,C006_OP3,DE,EUR,1183014.57
2022-10-31,2022,10,POST,HOLD01,C006,C006_AD1,DE,EUR,1183014.57
2022-10-31,2022,10,POST,HOLD01,C006,C006_AD2,DE,EUR,1183014.57
2022-10-31,2022,10,POST,HOLD01,C006,C006_AD3,DE,EUR,1183014.57
2022-10-31,2022,10,POST,HOLD01,C006,C006_CO1,DE,EUR,1183014.57
2022-10-31,2022,10,POST,HOLD01,C006,C006_CO2,DE,EUR,1183014.57
2022-10-31,2022,10,POST,HOLD01,C006,C006_CO3,DE,EUR,1183014.57
2022-11-30,2022,11,PRE,HOLD01,C006,C006_OP1,DE,EUR,1106068.87
2022-11-30,2022,11,PRE,HOLD01,C006,C006_OP2,DE,EUR,1106068.87
2022-11-30,2022,11,PRE,HOLD01,C006,C006_OP3,DE,EUR,1106068.87
2022-11-30,2022,11,PRE,HOLD01,C006,C006_AD1,DE,EUR,1106068.87
2022-11-30,2022,11,PRE,HOLD01,C006,C006_AD2,DE,EUR,1106068.87
2022-11-30,2022,11,PRE,HOLD01,C006,C006_AD3,DE,EUR,1106068.87
2022-11-30,2022,11,PRE,HOLD01,C006,C006_CO1,DE,EUR,1106068.87
2022-11-30,2022,11,PRE,HOLD01,C006,C006_CO2,DE,EUR,1106068.87
2022-11-30,2022,11,PRE,HOLD01,C006,C006_CO3,DE,EUR,1106068.87
2022-11-30,2022,11,POST,HOLD01,C006,C006_OP1,DE,EUR,1270124.51
2022-11-30,2022,11,POST,HOLD01,C006,C006_OP2,DE,EUR,1270124.51
2022-11-30,2022,11,POST,HOLD01,C006,C006_OP3,DE,EUR,1270124.51
2022-11-30,2022,11,POST,HOLD01,C006,C006_AD1,DE,EUR,1270124.51
2022-11-30,2022,11,POST,HOLD01,C006,C006_AD2,DE,EUR,1270124.51
2022-11-30,2022,11,POST,HOLD01,C006,C006_AD3,DE,EUR,1270124.51
2022-11-30,2022,11,POST,HOLD01,C006,C006_CO1,DE,EUR,1270124.51
2022-11-30,2022,11,POST,HOLD01,C006,C006_CO2,DE,EUR,1270124.51
2022-11-30,2022,11,POST,HOLD01,C006,C006_CO3,DE,EUR,1270124.51
2022-12-31,2022,12,PRE,HOLD01,C006,C006_OP1,DE,EUR,1106068.87
2022-12-31,2022,12,PRE,HOLD01,C006,C006_OP2,DE,EUR,1106068.87
2022-12-31,2022,12,PRE,HOLD01,C006,C006_OP3,DE,EUR,1106068.87
2022-12-31,2022,12,PRE,HOLD01,C006,C006_AD1,DE,EUR,1106068.87
2022-12-31,2022,12,PRE,HOLD01,C006,C006_AD2,DE,EUR,1106068.87
2022-12-31,2022,12,PRE,HOLD01,C006,C006_AD3,DE,EUR,1106068.87
2022-12-31,2022,12,PRE,HOLD01,C006,C006_CO1,DE,EUR,1106068.87
2022-12-31,2022,12,PRE,HOLD01,C006,C006_CO2,DE,EUR,1106068.87
2022-12-31,2022,12,PRE,HOLD01,C006,C006_CO3,DE,EUR,1106068.87
2022-12-31,2022,12,POST,HOLD01,C006,C006_OP1,DE,EUR,1266110.79
2022-12-31,2022,12,POST,HOLD01,C006,C006_OP2,DE,EUR,1266110.79
2022-12-31,2022,12,POST,HOLD01,C006,C006_OP3,DE,EUR,1266110.79
2022-12-31,2022,12,POST,HOLD01,C006,C006_AD1,DE,EUR,1266110.79
2022-12-31,2022,12,POST,HOLD01,C006,C006_AD2,DE,EUR,1266110.79
2022-12-31,2022,12,POST,HOLD01,C006,C006_AD3,DE,EUR,1266110.79
2022-12-31,2022,12,POST,HOLD01,C006,C006_CO1,DE,EUR,1266110.79
2022-12-31,2022,12,POST,HOLD01,C006,C006_CO2,DE,EUR,1266110.79
2022-12-31,2022,12,POST,HOLD01,C006,C006_CO3,DE,EUR,1266110.79
2023-01-31,2023,1,PRE,HOLD01,C006,C006_OP1,DE,EUR,1106068.87
2023-01-31,2023,1,PRE,HOLD01,C006,C006_OP2,DE,EUR,1106068.87
2023-01-31,2023,1,PRE,HOLD01,C006,C006_OP3,DE,EUR,1106068.87
2023-01-31,2023,1,PRE,HOLD01,C006,C006_AD1,DE,EUR,1106068.87
2023-01-31,2023,1,PRE,HOLD01,C006,C006_AD2,DE,EUR,1106068.87
2023-01-31,2023,1,PRE,HOLD01,C006,C006_AD3,DE,EUR,1106068.87
2023-01-31,2023,1,PRE,HOLD01,C006,C006_CO1,DE,EUR,1106068.87
2023-01-31,2023,1,PRE,HOLD01,C006,C006_CO2,DE,EUR,1106068.87
2023-01-31,2023,1,PRE,HOLD01,C006,C006_CO3,DE,EUR,1106068.87
2023-01-31,2023,1,POST,HOLD01,C006,C006_OP1,DE,EUR,1199686.95
2023-01-31,2023,1,POST,HOLD01,C006,C006_OP2,DE,EUR,1199686.95
2023-01-31,2023,1,POST,HOLD01,C006,C006_OP3,DE,EUR,1199686.95
2023-01-31,2023,1,POST,HOLD01,C006,C006_AD1,DE,EUR,1199686.95
2023-01-31,2023,1,POST,HOLD01,C006,C006_AD2,DE,EUR,1199686.95
2023-01-31,2023,1,POST,HOLD01,C006,C006_AD3,DE,EUR,1199686.95
2023-01-31,2023,1,POST,HOLD01,C006,C006_CO1,DE,EUR,1199686.95
2023-01-31,2023,1,POST,HOLD01,C006,C006_CO2,DE,EUR,1199686.95
2023-01-31,2023,1,POST,HOLD01,C006,C006_CO3,DE,EUR,1199686.95
2023-02-28,2023,2,PRE,HOLD01,C006,C006_OP1,DE,EUR,1106068.87
2023-02-28,2023,2,PRE,HOLD01,C006,C006_OP2,DE,EUR,1106068.87
2023-02-28,2023,2,PRE,HOLD01,C006,C006_OP3,DE,EUR,1106068.87
2023-02-28,2023,2,PRE,HOLD01,C006,C006_AD1,DE,EUR,1106068.87
2023-02-28,2023,2,PRE,HOLD01,C006,C006_AD2,DE,EUR,1106068.87
2023-02-28,2023,2,PRE,HOLD01,C006,C006_AD3,DE,EUR,1106068.87
2023-02-28,2023,2,PRE,HOLD01,C006,C006_CO1,DE,EUR,1106068.87
2023-02-28,2023,2,PRE,HOLD01,C006,C006_CO2,DE,EUR,1106068.87
2023-02-28,2023,2,PRE,HOLD01,C006,C006_CO3,DE,EUR,1106068.87
2023-02-28,2023,2,POST,HOLD01,C006,C006_OP1,DE,EUR,1257346.27
2023-02-28,2023,2,POST,HOLD01,C006,C006_OP2,DE,EUR,1257346.27
2023-02-28,2023,2,POST,HOLD01,C006,C006_OP3,DE,EUR,1257346.27
2023-02-28,2023,2,POST,HOLD01,C006,C006_AD1,DE,EUR,1257346.27
2023-02-28,2023,2,POST,HOLD01,C006,C006_AD2,DE,EUR,1257346.27
2023-02-28,2023,2,POST,HOLD01,C006,C006_AD3,DE,EUR,1257346.27
2023-02-28,2023,2,POST,HOLD01,C006,C006_CO1,DE,EUR,1257346.27
2023-02-28,2023,2,POST,HOLD01,C006,C006_CO2,DE,EUR,1257346.27
2023-02-28,2023,2,POST,HOLD01,C006,C006_CO3,DE,EUR,1257346.27
2023-03-31,2023,3,PRE,HOLD01,C006,C006_OP1,DE,EUR,1106068.87
2023-03-31,2023,3,PRE,HOLD01,C006,C006_OP2,DE,EUR,1106068.87
2023-03-31,2023,3,PRE,HOLD01,C006,C006_OP3,DE,EUR,1106068.87
2023-03-31,2023,3,PRE,HOLD01,C006,C006_AD1,DE,EUR,1106068.87
2023-03-31,2023,3,PRE,HOLD01,C006,C006_AD2,DE,EUR,1106068.87
2023-03-31,2023,3,PRE,HOLD01,C006,C006_AD3,DE,EUR,1106068.87
2023-03-31,2023,3,PRE,HOLD01,C006,C006_CO1,DE,EUR,1106068.87
2023-03-31,2023,3,PRE,HOLD01,C006,C006_CO2,DE,EUR,1106068.87
2023-03-31,2023,3,PRE,HOLD01,C006,C006_CO3,DE,EUR,1106068.87
2023-03-31,2023,3,POST,HOLD01,C006,C006_OP1,DE,EUR,1249527.04
2023-03-31,2023,3,POST,HOLD01,C006,C006_OP2,DE,EUR,1249527.04
2023-03-31,2023,3,POST,HOLD01,C006,C006_OP3,DE,EUR,1249527.04
2023-03-31,2023,3,POST,HOLD01,C006,C006_AD1,DE,EUR,1249527.04
2023-03-31,2023,3,POST,HOLD01,C006,C006_AD2,DE,EUR,1249527.04
2023-03-31,2023,3,POST,HOLD01,C006,C006_AD3,DE,EUR,1249527.04
2023-03-31,2023,3,POST,HOLD01,C006,C006_CO1,DE,EUR,1249527.04
2023-03-31,2023,3,POST,HOLD01,C006,C006_CO2,DE,EUR,1249527.04
2023-03-31,2023,3,POST,HOLD01,C006,C006_CO3,DE,EUR,1249527.04
2023-04-30,2023,4,PRE,HOLD01,C006,C006_OP1,DE,EUR,1106068.87
2023-04-30,2023,4,PRE,HOLD01,C006,C006_OP2,DE,EUR,1106068.87
2023-04-30,2023,4,PRE,HOLD01,C006,C006_OP3,DE,EUR,1106068.87
2023-04-30,2023,4,PRE,HOLD01,C006,C006_AD1,DE,EUR,1106068.87
2023-04-30,2023,4,PRE,HOLD01,C006,C006_AD2,DE,EUR,1106068.87
2023-04-30,2023,4,PRE,HOLD01,C006,C006_AD3,DE,EUR,1106068.87
2023-04-30,2023,4,PRE,HOLD01,C006,C006_CO1,DE,EUR,1106068.87
2023-04-30,2023,4,PRE,HOLD01,C006,C006_CO2,DE,EUR,1106068.87
2023-04-30,2023,4,PRE,HOLD01,C006,C006_CO3,DE,EUR,1106068.87
2023-04-30,2023,4,POST,HOLD01,C006,C006_OP1,DE,EUR,1297606.83
2023-04-30,2023,4,POST,HOLD01,C006,C006_OP2,DE,EUR,1297606.83
2023-04-30,2023,4,POST,HOLD01,C006,C006_OP3,DE,EUR,1297606.83
2023-04-30,2023,4,POST,HOLD01,C006,C006_AD1,DE,EUR,1297606.83
2023-04-30,2023,4,POST,HOLD01,C006,C006_AD2,DE,EUR,1297606.83
2023-04-30,2023,4,POST,HOLD01,C006,C006_AD3,DE,EUR,1297606.83
2023-04-30,2023,4,POST,HOLD01,C006,C006_CO1,DE,EUR,1297606.83
2023-04-30,2023,4,POST,HOLD01,C006,C006_CO2,DE,EUR,1297606.83
2023-04-30,2023,4,POST,HOLD01,C006,C006_CO3,DE,EUR,1297606.83
2023-05-31,2023,5,PRE,HOLD01,C006,C006_OP1,DE,EUR,1106068.87
2023-05-31,2023,5,PRE,HOLD01,C006,C006_OP2,DE,EUR,1106068.87
2023-05-31,2023,5,PRE,HOLD01,C006,C006_OP3,DE,EUR,1106068.87
2023-05-31,2023,5,PRE,HOLD01,C006,C006_AD1,DE,EUR,1106068.87
2023-05-31,2023,5,PRE,HOLD01,C006,C006_AD2,DE,EUR,1106068.87
2023-05-31,2023,5,PRE,HOLD01,C006,C006_AD3,DE,EUR,1106068.87
2023-05-31,2023,5,PRE,HOLD01,C006,C006_CO1,DE,EUR,1106068.87
2023-05-31,2023,5,PRE,HOLD01,C006,C006_CO2,DE,EUR,1106068.87
2023-05-31,2023,5,PRE,HOLD01,C006,C006_CO3,DE,EUR,1106068.87
2023-05-31,2023,5,POST,HOLD01,C006,C006_OP1,DE,EUR,1301863.77
2023-05-31,2023,5,POST,HOLD01,C006,C006_OP2,DE,EUR,1301863.77
2023-05-31,2023,5,POST,HOLD01,C006,C006_OP3,DE,EUR,1301863.77
2023-05-31,2023,5,POST,HOLD01,C006,C006_AD1,DE,EUR,1301863.77
2023-05-31,2023,5,POST,HOLD01,C006,C006_AD2,DE,EUR,1301863.77
2023-05-31,2023,5,POST,HOLD01,C006,C006_AD3,DE,EUR,1301863.77
2023-05-31,2023,5,POST,HOLD01,C006,C006_CO1,DE,EUR,1301863.77
2023-05-31,2023,5,POST,HOLD01,C006,C006_CO2,DE,EUR,1301863.77
2023-05-31,2023,5,POST,HOLD01,C006,C006_CO3,DE,EUR,1301863.77
2023-06-30,2023,6,PRE,HOLD01,C006,C006_OP1,DE,EUR,1106068.87
2023-06-30,2023,6,PRE,HOLD01,C006,C006_OP2,DE,EUR,1106068.87
2023-06-30,2023,6,PRE,HOLD01,C006,C006_OP3,DE,EUR,1106068.87
2023-06-30,2023,6,PRE,HOLD01,C006,C006_AD1,DE,EUR,1106068.87
2023-06-30,2023,6,PRE,HOLD01,C006,C006_AD2,DE,EUR,1106068.87
2023-06-30,2023,6,PRE,HOLD01,C006,C006_AD3,DE,EUR,1106068.87
2023-06-30,2023,6,PRE,HOLD01,C006,C006_CO1,DE,EUR,1106068.87
2023-06-30,2023,6,PRE,HOLD01,C006,C006_CO2,DE,EUR,1106068.87
2023-06-30,2023,6,PRE,HOLD01,C006,C006_CO3,DE,EUR,1106068.87
2023-06-30,2023,6,POST,HOLD01,C006,C006_OP1,DE,EUR,1171394.18
2023-06-30,2023,6,POST,HOLD01,C006,C006_OP2,DE,EUR,1171394.18
2023-06-30,2023,6,POST,HOLD01,C006,C006_OP3,DE,EUR,1171394.18
2023-06-30,2023,6,POST,HOLD01,C006,C006_AD1,DE,EUR,1171394.18
2023-06-30,2023,6,POST,HOLD01,C006,C006_AD2,DE,EUR,1171394.18
2023-06-30,2023,6,POST,HOLD01,C006,C006_AD3,DE,EUR,1171394.18
2023-06-30,2023,6,POST,HOLD01,C006,C006_CO1,DE,EUR,1171394.18
2023-06-30,2023,6,POST,HOLD01,C006,C006_CO2,DE,EUR,1171394.18
2023-06-30,2023,6,POST,HOLD01,C006,C006_CO3,DE,EUR,1171394.18
2023-07-31,2023,7,PRE,HOLD01,C006,C006_OP1,DE,EUR,1106068.87
2023-07-31,2023,7,PRE,HOLD01,C006,C006_OP2,DE,EUR,1106068.87
2023-07-31,2023,7,PRE,HOLD01,C006,C006_OP3,DE,EUR,1106068.87
2023-07-31,2023,7,PRE,HOLD01,C006,C006_AD1,DE,EUR,1106068.87
2023-07-31,2023,7,PRE,HOLD01,C006,C006_AD2,DE,EUR,1106068.87
2023-07-31,2023,7,PRE,HOLD01,C006,C006_AD3,DE,EUR,1106068.87
2023-07-31,2023,7,PRE,HOLD01,C006,C006_CO1,DE,EUR,1106068.87
2023-07-31,2023,7,PRE,HOLD01,C006,C006_CO2,DE,EUR,1106068.87
2023-07-31,2023,7,PRE,HOLD01,C006,C006_CO3,DE,EUR,1106068.87
2023-07-31,2023,7,POST,HOLD01,C006,C006_OP1,DE,EUR,1244241.78
2023-07-31,2023,7,POST,HOLD01,C006,C006_OP2,DE,EUR,1244241.78
2023-07-31,2023,7,POST,HOLD01,C006,C006_OP3,DE,EUR,1244241.78
2023-07-31,2023,7,POST,HOLD01,C006,C006_AD1,DE,EUR,1244241.78
2023-07-31,2023,7,POST,HOLD01,C006,C006_AD2,DE,EUR,1244241.78
2023-07-31,2023,7,POST,HOLD01,C006,C006_AD3,DE,EUR,1244241.78
2023-07-31,2023,7,POST,HOLD01,C006,C006_CO1,DE,EUR,1244241.78
2023-07-31,2023,7,POST,HOLD01,C006,C006_CO2,DE,EUR,1244241.78
2023-07-31,2023,7,POST,HOLD01,C006,C006_CO3,DE,EUR,1244241.78
2023-08-31,2023,8,PRE,HOLD01,C006,C006_OP1,DE,EUR,1106068.87
2023-08-31,2023,8,PRE,HOLD01,C006,C006_OP2,DE,EUR,1106068.87
2023-08-31,2023,8,PRE,HOLD01,C006,C006_OP3,DE,EUR,1106068.87
2023-08-31,2023,8,PRE,HOLD01,C006,C006_AD1,DE,EUR,1106068.87
2023-08-31,2023,8,PRE,HOLD01,C006,C006_AD2,DE,EUR,1106068.87
2023-08-31,2023,8,PRE,HOLD01,C006,C006_AD3,DE,EUR,1106068.87
2023-08-31,2023,8,PRE,HOLD01,C006,C006_CO1,DE,EUR,1106068.87
2023-08-31,2023,8,PRE,HOLD01,C006,C006_CO2,DE,EUR,1106068.87
2023-08-31,2023,8,PRE,HOLD01,C006,C006_CO3,DE,EUR,1106068.87
2023-08-31,2023,8,POST,HOLD01,C006,C006_OP1,DE,EUR,1299821.14
2023-08-31,2023,8,POST,HOLD01,C006,C006_OP2,DE,EUR,1299821.14
2023-08-31,2023,8,POST,HOLD01,C006,C006_OP3,DE,EUR,1299821.14
2023-08-31,2023,8,POST,HOLD01,C006,C006_AD1,DE,EUR,1299821.14
2023-08-31,2023,8,POST,HOLD01,C006,C006_AD2,DE,EUR,1299821.14
2023-08-31,2023,8,POST,HOLD01,C006,C006_AD3,DE,EUR,1299821.14
2023-08-31,2023,8,POST,HOLD01,C006,C006_CO1,DE,EUR,1299821.14
2023-08-31,2023,8,POST,HOLD01,C006,C006_CO2,DE,EUR,1299821.14
2023-08-31,2023,8,POST,HOLD01,C006,C006_CO3,DE,EUR,1299821.14
2023-09-30,2023,9,PRE,HOLD01,C006,C006_OP1,DE,EUR,1106068.87
2023-09-30,2023,9,PRE,HOLD01,C006,C006_OP2,DE,EUR,1106068.87
2023-09-30,2023,9,PRE,HOLD01,C006,C006_OP3,DE,EUR,1106068.87
2023-09-30,2023,9,PRE,HOLD01,C006,C006_AD1,DE,EUR,1106068.87
2023-09-30,2023,9,PRE,HOLD01,C006,C006_AD2,DE,EUR,1106068.87
2023-09-30,2023,9,PRE,HOLD01,C006,C006_AD3,DE,EUR,1106068.87
2023-09-30,2023,9,PRE,HOLD01,C006,C006_CO1,DE,EUR,1106068.87
2023-09-30,2023,9,PRE,HOLD01,C006,C006_CO2,DE,EUR,1106068.87
2023-09-30,2023,9,PRE,HOLD01,C006,C006_CO3,DE,EUR,1106068.87
2023-09-30,2023,9,POST,HOLD01,C006,C006_OP1,DE,EUR,1272672.98
2023-09-30,2023,9,POST,HOLD01,C006,C006_OP2,DE,EUR,1272672.98
2023-09-30,2023,9,POST,HOLD01,C006,C006_OP3,DE,EUR,1272672.98
2023-09-30,2023,9,POST,HOLD01,C006,C006_AD1,DE,EUR,1272672.98
2023-09-30,2023,9,POST,HOLD01,C006,C006_AD2,DE,EUR,1272672.98
2023-09-30,2023,9,POST,HOLD01,C006,C006_AD3,DE,EUR,1272672.98
2023-09-30,2023,9,POST,HOLD01,C006,C006_CO1,DE,EUR,1272672.98
2023-09-30,2023,9,POST,HOLD01,C006,C006_CO2,DE,EUR,1272672.98
2023-09-30,2023,9,POST,HOLD01,C006,C006_CO3,DE,EUR,1272672.98
2023-10-31,2023,10,PRE,HOLD01,C006,C006_OP1,DE,EUR,1106068.87
2023-10-31,2023,10,PRE,HOLD01,C006,C006_OP2,DE,EUR,1106068.87
2023-10-31,2023,10,PRE,HOLD01,C006,C006_OP3,DE,EUR,1106068.87
2023-10-31,2023,10,PRE,HOLD01,C006,C006_AD1,DE,EUR,1106068.87
2023-10-31,2023,10,PRE,HOLD01,C006,C006_AD2,DE,EUR,1106068.87
2023-10-31,2023,10,PRE,HOLD01,C006,C006_AD3,DE,EUR,1106068.87
2023-10-31,2023,10,PRE,HOLD01,C006,C006_CO1,DE,EUR,1106068.87
2023-10-31,2023,10,PRE,HOLD01,C006,C006_CO2,DE,EUR,1106068.87
2023-10-31,2023,10,PRE,HOLD01,C006,C006_CO3,DE,EUR,1106068.87
2023-10-31,2023,10,POST,HOLD01,C006,C006_OP1,DE,EUR,1350839.66
2023-10-31,2023,10,POST,HOLD01,C006,C006_OP2,DE,EUR,1350839.66
2023-10-31,2023,10,POST,HOLD01,C006,C006_OP3,DE,EUR,1350839.66
2023-10-31,2023,10,POST,HOLD01,C006,C006_AD1,DE,EUR,1350839.66
2023-10-31,2023,10,POST,HOLD01,C006,C006_AD2,DE,EUR,1350839.66
2023-10-31,2023,10,POST,HOLD01,C006,C006_AD3,DE,EUR,1350839.66
2023-10-31,2023,10,POST,HOLD01,C006,C006_CO1,DE,EUR,1350839.66
2023-10-31,2023,10,POST,HOLD01,C006,C006_CO2,DE,EUR,1350839.66
2023-10-31,2023,10,POST,HOLD01,C006,C006_CO3,DE,EUR,1350839.66
2023-11-30,2023,11,PRE,HOLD01,C006,C006_OP1,DE,EUR,1106068.87
2023-11-30,2023,11,PRE,HOLD01,C006,C006_OP2,DE,EUR,1106068.87
2023-11-30,2023,11,PRE,HOLD01,C006,C006_OP3,DE,EUR,1106068.87
2023-11-30,2023,11,PRE,HOLD01,C006,C006_AD1,DE,EUR,1106068.87
2023-11-30,2023,11,PRE,HOLD01,C006,C006_AD2,DE,EUR,1106068.87
2023-11-30,2023,11,PRE,HOLD01,C006,C006_AD3,DE,EUR,1106068.87
2023-11-30,2023,11,PRE,HOLD01,C006,C006_CO1,DE,EUR,1106068.87
2023-11-30,2023,11,PRE,HOLD01,C006,C006_CO2,DE,EUR,1106068.87
2023-11-30,2023,11,PRE,HOLD01,C006,C006_CO3,DE,EUR,1106068.87
2023-11-30,2023,11,POST,HOLD01,C006,C006_OP1,DE,EUR,1307084.41
2023-11-30,2023,11,POST,HOLD01,C006,C006_OP2,DE,EUR,1307084.41
2023-11-30,2023,11,POST,HOLD01,C006,C006_OP3,DE,EUR,1307084.41
2023-11-30,2023,11,POST,HOLD01,C006,C006_AD1,DE,EUR,1307084.41
2023-11-30,2023,11,POST,HOLD01,C006,C006_AD2,DE,EUR,1307084.41
2023-11-30,2023,11,POST,HOLD01,C006,C006_AD3,DE,EUR,1307084.41
2023-11-30,2023,11,POST,HOLD01,C006,C006_CO1,DE,EUR,1307084.41
2023-11-30,2023,11,POST,HOLD01,C006,C006_CO2,DE,EUR,1307084.41
2023-11-30,2023,11,POST,HOLD01,C006,C006_CO3,DE,EUR,1307084.41
2023-12-31,2023,12,PRE,HOLD01,C006,C006_OP1,DE,EUR,1106068.87
2023-12-31,2023,12,PRE,HOLD01,C006,C006_OP2,DE,EUR,1106068.87
2023-12-31,2023,12,PRE,HOLD01,C006,C006_OP3,DE,EUR,1106068.87
2023-12-31,2023,12,PRE,HOLD01,C006,C006_AD1,DE,EUR,1106068.87
2023-12-31,2023,12,PRE,HOLD01,C006,C006_AD2,DE,EUR,1106068.87
2023-12-31,2023,12,PRE,HOLD01,C006,C006_AD3,DE,EUR,1106068.87
2023-12-31,2023,12,PRE,HOLD01,C006,C006_CO1,DE,EUR,1106068.87
2023-12-31,2023,12,PRE,HOLD01,C006,C006_CO2,DE,EUR,1106068.87
2023-12-31,2023,12,PRE,HOLD01,C006,C006_CO3,DE,EUR,1106068.87
2023-12-31,2023,12,POST,HOLD01,C006,C006_OP1,DE,EUR,1197415.65
2023-12-31,2023,12,POST,HOLD01,C006,C006_OP2,DE,EUR,1197415.65
2023-12-31,2023,12,POST,HOLD01,C006,C006_OP3,DE,EUR,1197415.65
2023-12-31,2023,12,POST,HOLD01,C006,C006_AD1,DE,EUR,1197415.65
2023-12-31,2023,12,POST,HOLD01,C006,C006_AD2,DE,EUR,1197415.65
2023-12-31,2023,12,POST,HOLD01,C006,C006_AD3,DE,EUR,1197415.65
2023-12-31,2023,12,POST,HOLD01,C006,C006_CO1,DE,EUR,1197415.65
2023-12-31,2023,12,POST,HOLD01,C006,C006_CO2,DE,EUR,1197415.65
2023-12-31,2023,12,POST,HOLD01,C006,C006_CO3,DE,EUR,1197415.65
2024-01-31,2024,1,PRE,HOLD01,C006,C006_OP1,DE,EUR,1106068.87
2024-01-31,2024,1,PRE,HOLD01,C006,C006_OP2,DE,EUR,1106068.87
2024-01-31,2024,1,PRE,HOLD01,C006,C006_OP3,DE,EUR,1106068.87
2024-01-31,2024,1,PRE,HOLD01,C006,C006_AD1,DE,EUR,1106068.87
2024-01-31,2024,1,PRE,HOLD01,C006,C006_AD2,DE,EUR,1106068.87
2024-01-31,2024,1,PRE,HOLD01,C006,C006_AD3,DE,EUR,1106068.87
2024-01-31,2024,1,PRE,HOLD01,C006,C006_CO1,DE,EUR,1106068.87
2024-01-31,2024,1,PRE,HOLD01,C006,C006_CO2,DE,EUR,1106068.87
2024-01-31,2024,1,PRE,HOLD01,C006,C006_CO3,DE,EUR,1106068.87
2024-01-31,2024,1,POST,HOLD01,C006,C006_OP1,DE,EUR,1176983.09
2024-01-31,2024,1,POST,HOLD01,C006,C006_OP2,DE,EUR,1176983.09
2024-01-31,2024,1,POST,HOLD01,C006,C006_OP3,DE,EUR,1176983.09
